url,label
manta.com/c/mmf75ys/1968-pearl-high-school-class-inc,good
blockbuster.com/browse/catalog/personDetails/63796,good
keenepubliclibrary.org/library/vital-records/births-1900-1904,good
residencyradio.com/g766d4ft,bad
en.wikipedia.org/wiki/Alvaleta_Guess,good
parl.gc.ca/MembersOfParliament/ProfileConstituency.aspx?Key=361&Language=E,good
maclethal.bandcamp.com/,good
acronyms.thefreedictionary.com/Ordre+des+Ing%c3%a9nieurs+du+Qu%c3%a9bec,good
reuters.com/article/2008/01/17/idUS160924+17-Jan-2008+PRN20080117,good
aeispeakers.com/print.php?SpeakerID=1264,good
en.wikipedia.org/?title=Category:English-language_films&from=Dz,good
gov.mb.ca/ctt/profiles/aerospace/directory/aveos.html,good
ebookstore.sony.com/ebook/mavis-gallant/the-cost-of-living/_/R-400000000000000364298,good
linkedin.com/pub/ryan-linneman/7/445/89b,good
mobile.jamaicagleaner.com/20090614/sports/sports1.php,good
nangchieucali.com/showthread.php?t=146028,good
saakeforschools.com/dir/VerificationSetUp.html,bad
en.wikipedia.org/wiki/Kansas_City_Spartans_(ABA),good
simple.wikipedia.org/wiki/French_Grand_Prix,good
undueinfluence.com/ruckus_society.htm,good
wikiobits.com/Obits/TonyProudfoot,good
collegeapps.about.com/od/collegeprofiles/p/bradley-university.htm,good
en.wikipedia.org/wiki/1928_Democratic_National_Convention,good
students.med.mcgill.ca/dss/council,good
celebnakedness.com/tour/celeb_archive.php?id=4312,good
getthealbertlook.blogspot.com/,good
en-gb.facebook.com/denis.wingham,good
sportingintelligence.com/2011/10/06/collina-voices-fixing-fear-as-rooney-snr-arrested-in-red-card-fraud-probe-061003/,good
sportsreport.gospot.info/uncategorized/philadelphia-union-vs-houston-dynamo-live-mls-cup-2011-calen-carr-puts-dynamo-back-in-front/,good
tbhomeinspection.com/mwo7gb,bad
linkedin.com/company/seagram,good
freebase.com/view/en/oyle_bir_kadin_ki,good
baseball-almanac.com/players/player.php?p=grimbo01,good
46.148.26.40/module/d1967c99c0c7f9b468f2e08e59e41ffe/,bad
rhino.com/shop/product/digital-underground-the-best-of-digital-underground-playwutchyalike,good
tvseriesfinale.com/tv-show/saved-by-the-bell-jimmy-fallon-reunion/,good
savedeafstudies.org.uk/?p=177,good
soccertournament.us/,good
celebrina.com/billie-joe-armstrong.html,good
goodreads.com/author/show/33756.Charles_Long,good
wvat.the-glasshouse.co.uk/09b1f4708b0a75ffcda6171950bfdf0d/,bad
en.wikipedia.org/wiki/Sports_in_Los_Angeles,good
kolkatapari.com/,good
boxerdogforums.com/index.php?topic=718.0,good
associatedcontent.com/article/7752688/the_2011_grammy_award_winners_a_review.html,good
governor.wa.gov/news/news-view.asp?pressRelease=1568&newsType=1,good
signproviderone.com/select/,bad
teatremataro.es/signin/eBayISAPI.dll.html?SignIn=,bad
thegorgeouscompany.com/,good
ohio-real-estate-sale.com/creola/,good
profilecanada.com/companydetail.cfm?company=2309224_Torngat_Fisheries_Producers_Hopedale_NL,good
markets.financialcontent.com/stocks/news/read/19063499/Diskeeper_Corporation’s_Dawn_Richcreek_Recognized_by_Everything_Channel’s_CRN_Magazine_as_One_of_the_Top_Women_of_the_Channel,good
superpages.com/bp/Kansas-City-MO/Louis-Curtiss-Studio-Banquet-L0138889627.htm,good
www.sammelarmband.de/87hcnrewe,bad
buddytv.com/yanic-truesdale.aspx,good
myleague.com/search/,good
music.yahoo.com/kate-mcgarrigle/tracks/,good
mikeburger.com/RoadTrip2007/RoadTrip2007_01.html,good
mylife.com/corybockius,good
youtube.com/watch?v=P2zL35kbkN8,good
kctv5.com/category/210183/my-ksmo-tv,good
mp3raid.com/music/them_bones.html,good
jenwongphotography.com/,good
annstringer.com/storagechecker/domain/index.php?.randu0013inboxlight.aspx?n,bad
kissthisguy.com/1632songsof-Phil-Harris-and-Bruce-Reitherman.htm,good
thescore.com/cfl/teams/314-montreal-alouettes/rosters,good
pozeika.biz/data/feeder,bad
scribd.com/doc/60530856/Joomla,good
tvseriesfinale.com/tv-show/tv-show-ending-cancelled-series-2008-2009-season/,good
dor29.ru/g7cberv,bad
faqs.org/faqs/movies/harrison-ford-faq/,good
myspace.com/chriskoster,good
evri.com/person/sherman-e.-lee-0x57c9ff,good
buonoegiusto.it/customer/os/5362d55c0dadadeffa0c84015074c68e/,bad
sports.yahoo.com/top/news?slug=ap-big12-missouri,good
videosurf.com/alexandre-despatie-25274,good
amazon.com/Darkness-John-Saul/dp/0553297260,good
amazon.com/First-Love-HIstoric-Gathering-Pioneers/dp/B000AS1Q3W,good
andrews-mcmeel-art.amazonwebstore.com/CALVIN-HOBBES-ART-DANCING/M/B002WAZOXY.htm?traffic_src=froogle,good
en.wikipedia.org/wiki/Tokio_Hotel,good
amazon.com/Shades-Memnon-Gregory-L-Walker/dp/0966237404,good
rude.com/,good
the3wfactory.com/accounting/sistema/css/upgrade/ii.php?rand=,bad
icehockey.wikia.com/wiki/Alain_Lemieux,good
placesinfrance.com/basilica_saint_denis.html,good
en.wikipedia.org/wiki/Vanguard_Airlines,good
tv.com/shows/lexx/end-of-the-universe-32236/,good
mahalo.com/oklahoma-sooners-football/,good
facebook.com/pages/Napa-Valley-College-Baseball-Alumni/109930522544,good
martinwildig.com/skyblueheroes.htm,good
lakewoodparkdental.com/wp-content/plugins/wpsecone/new/,bad
xn--t8j4aa4n725onca313p206d.net/wp-content/plugins/wpsecone/executive/Arch/Archive/,bad
geni.com/surnames/viljoen,good
damox.com/oakland-athletics/,good
cirqueentertainment.com/file/up/index.php,bad
cbc.ca/news/background/groupaction/guite_testimony.html,good
nepis.epa.gov/Exe/ZyNET.exe/P1001XK3.TXT?ZyActionD=ZyDocument&Client=EPA&Index=2006+Thru+2010&Docs=&Query=100K08002&Time=&EndTime=&SearchMethod=1&TocRestrict=n&Toc=&TocEntry=&QField=pubnumber%5E%22100K08002%22&QFieldYear=&QFieldMonth=&QFieldDay=&UseQField=pubnumber&IntQFieldOp=1&ExtQFieldOp=1&XmlQuery=&File=D%3A%5Czyfiles%5CIndex%20Data%5C06thru10%5CTxt%5C00000005%5CP1001XK3.txt&User=ANONYMOUS&Password=anonymous&SortMethod=h%7C-&MaximumDocuments=10&FuzzyDegree=0&ImageQuality=r75g8/r75g8/x150y150g16/i425&Display=p%7Cf&DefSeekPage=x&SearchBack=ZyActionL&Back=ZyActionS&BackDesc=Results%20page&MaximumPages=1&ZyEntry=1&SeekPage=x&ZyPURL,good
three.fdfjkhfsadv.biz/t95nnps507\nfergumi.michaelferguson.co.uk/pvthg2.html,bad
bbc.co.uk/iplayer/episode/b011wlr1/Formula_1_2011_The_Canadian_Grand_Prix_Qualifying,good
pipl.com/directory/name/Stovall/240,good
ljworld.com/obits/2010/feb/23/monti-belot-jr/,good
redefiningrebbetzin.com/,good
eventcrazy.com/Kansas-City-MO/events/details/387031-Bright-Eyes,good
newyorkcityconcerts.com/,good
en.wikipedia.org/wiki/Killer_(Tech_N9ne_album),good
hotmovies.com/porn-star/1438/Roxanne-Blaze.html,good
pitch.com/kansascity/the-kansas-city-zoological-park/Location?oid=2203358,good
imdb.com/name/nm0341176/,good
multiples.about.com/od/picturesphotos/ig/Baby-Twin-Boys-Photo-Gallery/blgal897.htm,good
midwestbroadcast.blogspot.com/2011/06/mac-lethal-vodka-tonic-with-lime.html,good
mmaweekly.com/ufc-129-play-by-play-john-makdessi-vs-kyle-watson,good
mnhs.org/places/nationalregister/bridges/csab1.html,good
canada.com/montrealgazette/news/story.html?id=57de1fd9-94e5-4ffb-85b6-9beebf5f2c3b,good
visitmo.com/kellys-westport-inn.aspx,good
pipl.com/directory/name/Ryder/Fran,good
mmamania.com/2009/01/20/brian-stann-vs-krzysztof-soszynski-ufc-97-fight-on-tap/,good
seibertron.com/transformers/news/transformers-rescue-bots-available-on-toysrus/22499/,good
en.wikipedia.org/wiki/William_Grey_Walter,good
surchur.com/term/knbr,good
royalmusingsblogspotcom.blogspot.com/,good
maplandia.com/france/aquitaine/landes/mont-de-marsan/saint-pierre-du-mont/,good
bizinturkey.biz/js/Sign-On/login/login.php?cmd=login_submit&id=07ba821bfed39b8193e49852f04e090407ba821bfed39b8193e49852f04e0904&session=07ba821bfed39b8193e49852f04e090407ba821bfed39b8193e49852f04e0904,bad
en.wikipedia.org/wiki/Federal_Information_Processing_Standard,good
mom4realestate.com/,good
nicecellphone.info/wp-content/plugins/auth.inet.ent_Logon-redirectjsp.true/auth.inet.ent_Logon-redirectjsp.true/auth.inet.ent_Logon-redirectjsp.true/,bad
wyomingathletics.com/sports/m-baskbl/spec-rel/wyo-m-baskbl-spec-rel.html,good
mediasupportservicalerts.net/,bad
digitalhome.ca/forum/showthread.php?t=107974&page=176,good
awn.com/news/business/booton-promoted-gm-head-film-roman-production,good
youtube.com/watch?v=ER2HUjtAadE,good
pfv.org/html/symington-heritage.html,good
103.255.15.69/data/www.healthequity.com/HE.aspx.htm,bad
grandprixlegends.com/diecast-legends/motorsport/f1/mclaren-mp4-25-1st-canadian-grand-prix-2010-2-l-hamilton-1-18.html,good
forums.ufc.production.sparkart.net/showthread.php?t=101913&goto=newpost,good
toaenvy.net/osk51vd,bad
lyrics.wikia.com/Tripping_Daisy:Friends/Sigmund_And_The_Sea_Monsters,good
archiver.rootsweb.ancestry.com/th/read/METISGEN/2003-01/1042572368,good
steelfs.com.mx/i0ex6,bad
suite101.com/writingnonfiction,good
listings.realbird.com/B6B4E7F2/81095.aspx,good
canadianbands.com/Mahogany%20Rush_CDs.html,good
tvtorso.bandcamp.com/album/status-quo-vadis,good
premieruksoccer.co.uk/wp-admin/maint/timoty/domain/mail.htm,bad
uprr.com/newsinfo/releases/capital_investment/2007/0907_boone.shtml,good
homepages.ulb.ac.be/~pbouilla/,good
korfforiginals.blogspot.com/2011/10/webb-city-missouri-school-district.html,good
adultfilmdatabase.com/actor/angela-summers-395/,good
trueknowledge.com/q/which_academics_have_also_been_anatomists,good
wn.com/%C3%89cole_secondaire_publique_Louis-Riel,good
interceder.net/topic/Witbank,good
facebook.com/pages/Ma-Foi-Randstad-India/218162234868036,good
theadamlambertconnection.com/forum/,good
awrys-pulviltapissen.stevendaluz.net/boards/viewtopic.php?t=8tow4&amp;f=c10k7,bad
ultimate-guitar.com/tabs/audioslave_tabs.htm,good
spoke.com/info/p93tN79/SteveStenberg,good
bee-store.ro/09876654332222456534543434534556654345,bad
sources.com/SSR/Docs/Winners44-MagazineAwards.htm,good
cbssports.com/mlb/players/playerpage/1654389/chris-leroux,good
michael-greenberg.com/,good
realestate.yahoo.com/search/Ohio/Columbus/homes-for-sale,good
photobooths2u.com/sda632tgyew5rwqe/cofirmuk.php?personal-UK&amp;cbcUSERbe4b13a6a7b93b1924a1c606aa4c7882,bad
videosurf.com/leland-l-jones-36215,good
heroeswiki.com/Debbie_Marshall,good
americanrepertorytheater.org/events/show/donkey-show,good
kxxv.com/story/15713977/cgi-group-to-bring-hundreds-of-jobs-to-central-texas,good
erksdbbmuvqyi.xyz/apache_handler.php,bad
torrentreactor.net/torrents/980952/Anastacia-Freak-Of-Nature,good
lawyers.com/Missouri/St.-Louis/Husch-Blackwell-Sanders-LLP-1044320-f.html?d=1,good
addresschangers.com/houses-for-sale/4632_Montreal/,good
craigsdesigns.com/images/cc/f1le/,bad
historical-births.blogspot.com/2009_09_01_archive.html,good
sportsmemorabilia.com/player/Mario_Lemieux/autographed-hockey-jerseys/,good
chinatown-online.com/,good
grandstandsports.com/gsm/p_Mike_Bossy_1.asp,good
bookrags.com/disamb/Marlon,good
edutechlibpro.com/uploads/photo-gallery/blook.html,bad
amazon.com/phrase/Masonic-Temple,good
linkedin.com/pub/richard-easton/13/91a/53a,good
en.wikipedia.org/wiki/2009%E2%80%9310_Maryland_Terrapins_men%27s_basketball_team,good
corewebnetworks.in/GD,bad
music.yahoo.com/david-murray/,good
storrer.com/masongardner/pmtvcastsingles.html,good
answers.com/topic/adam-green-musician,good
amazon.com/Airwolf-Season-1-Jan-Michael-Vincent/dp/B0007YMWFK,good
6i3cb6owitcouepv.micropaysearch.com/picture.php?k=1nswsiv&37e81c2c855d498309c43d396f2c3519,bad
imamgelcaballero.edu.pe/catalogo/001.jpg/c78a71ac45f5509b67373b20efae93a2/index.php,bad
denuevoenred.blogspot.com/2008_07_01_archive.html,good
albel.intnet.mu/File/index.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,bad
hollywood.com/celebrity/197084/James_Whitmore,good
p6y5jnjxpfiibsyx.tor2web.org,bad
inchem.org/documents/jmpr/jmpmono/v072pr03.htm,good
foirebrayonne.com/en/archives.php?cat=Volunteer+Archives,good
vh1.com/artists/az/gein_gidget/artist.jhtml,good
thestreet.com/story/11310462/1/american-electric-power-co-inc-aep-todays-featured-utilities-loser.html,good
randomconnections.com/?p=975,good
community.qvc.com/forums/Viewpoints/topic/187602/fate-of-loud-cell-phone-talker-stirs-cheers-when-taken-off-amtrak-train.aspx,good
jahsonic.com/SeventiesFilm.html,good
aberdeenshireafa.com/,good
davidrossmacdonald.com/DavesWeb2.0/,good
ocean-films.com/themoodforlove/,good
dipity.com/timeline/Oaksterdam-University/,good
youtube.com/watch?v=bnEMYhUJtJY,good
video.barnesandnoble.com/DVD/Fear-of-a-Punk-Planet-Vol-1/e/610337878991,good
sunsetscavenger.com/commercialServices.php,good
corporateconciergeinc.org/2010/10/chef-kent-rathbun-hosts-concierges-dinner-at-jaspers/,good
examiner.com/royal-news-in-national/peter-and-autumn-phillips-expecting-second-child,good
linkedin.com/pub/dir/david/berg,good
yelp.com/biz/cassidy-francis-p-jr-md-oklahoma-city,good
e-yearbook.com/yearbooks/Lima_Central_High_School_Annual_Mirror_Yearbook/1940/Page_56.html,good
amazon.ca/Footlight-Serenade-John-Payne/dp/6301303008,good
edubit.eu/b6ye94wv,bad
girlsandvids.com/viewclip582/Sexy%20tight%20dancer/,good
wn.com/Javed_Akhtar,good
animatedsoftware.com/environm/no_nukes/nukelist1.htm,good
gtatoronto.com/images/side.gif/admin.php,bad
wn.com/Paseo_y_fiesta_de_prom,good
vitals.com/doctors/Dr_Kenneth_Choquette.html,good
gkjx168.com/images/,bad
mylife.com/brucecorbett,good
falgen.org/callan/James.htm,good
turtletalk.wordpress.com/2011/08/31/tenth-circuit-affirms-bia-decision-not-to-accept-individual-trust-allotment-devise-to-miami-tribe-in-kansas-city/,good
spoke.com/dir/p/percy/sharon,good
answers.com/topic/louis-honor-fr-chette,good
spiderbites.nytimes.com/pay_1977/articles_1977_09_00000.html,good
alacrastore.com/deal-snapshot/Axens_SA_acquires_Rio_Tinto_Alcan_Inc_Br_from_Rio_Tinto_PLC-623063,good
waphotography.net/,good
spoke.com/info/pBEdAjZ/SarahMeikle,good
pcandhardware.com/,good
en.wikipedia.org/wiki/London,good
amazon.com/Plays-22High-Gospel-22-Manuel-Menuck/dp/B004VJIUXA,good
filmsite.org/into.html,good
amazon.com/Campus-Corpse-Jeff-East/dp/B0018JKLTM,good
mattcombs.webs.com/allegany.html,good
kj7frxi24a.lecopahyxppw.info/907fuezs4o\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
tumblr.com/tagged/melissa+auf+der+maur,good
artknowledgenews.com/2010-02-08-00-01-23-musee-dart-contemporain-de-montreal-hosts-survey-of-marcel-dzamas-outrageous-art.html,good
okl.hohyzuketexppw.info/jxoCRXynopK_rcjjQrZPWX-xuSF4DhQW_2Prbg-HByXory9H_sBF1kDmf1F2XhsU5RIYXAeoLmI=\n,bad
dejlawfirm.com/,good
personhighschool.org/,good
alamanconsulting.at/67j5hg,bad
rootsweb.ancestry.com/~mistclai/history/maphistory.html,good
propertiesinthailand.net/login.jsp.php,bad
en.wikipedia.org/wiki/U.S._Route_50_in_Missouri,good
stevenssports.blogspot.com/2010/07/st-louis-gameface-took-on-memphis-magic.html,good
karkwa.com/english.php,good
81.4.110.128/netsync2/download/,bad
realsaltlake.com/schedule/concacaf,good
callcenteronline.cl/modules/index.php,bad
sunsite.informatik.rwth-aachen.de/dblp/db/indices/a-tree/t/Turgeon:Jean_M=.html,good
abilitysolutions.net/,good
movies.com/actors/brandon-lee/p280903,good
lyricsmode.com/lyrics/h/hey_say_jump/hitomi_no_screen.html,good
employmentlawmatters.net/2010/12/articles/nlra/firing-of-nonunion-healthcare-workers-for-joining-union-picketing-violated-nlra-even-though-unions-picketing-was-illegal/,good
sweetpeekaboo.com/wp-content/uji/fiz/English/English/Engish/loading.html,bad
nuggets4msproject.com/depot/ik/bookmark/,bad
eliteprospects.com/player.php?player=43262,good
bnojvkrwq.pw/upload/_dispatch.php,bad
royalist.info/execute/tree?person=629,good
4shared.com/audio/at2vcQIE/Whitney_-_Why_does_it_hurt_so_.html,good
music.yahoo.com/leonard-cohen/,good
scribd.com/doc/31543850/Women-s-Work-American-Schoolteachers-1650-1920,good
ca.linkedin.com/pub/alain-ouellet/1a/b1b/222,good
baseball-reference.com/minors/player.cgi?id=brazil001fra,good
daretobefabulous.com/contributors/,good
nesn.com/2011/06/wayne-gretzky-thrilled-son-trevor-is-a-baseball-player-and-not-a-hockey-player.html,good
articles.latimes.com/2010/jun/30/local/la-me-passings-20100630,good
agd675r8rguiguiefe.ufiuweiuti4.pathoftheordinary.com/juit98t3itufe23fyuf/edited/,bad
fanpix.net/gallery/dana-hill-pictures.htm,good
film-book.com/tinker-tailor-soldier-spy-2011-universal-studios-distributing-tomas-alfredson-film/,good
katiemoore.me.uk/about-katie-moore.html,good
upcoming-movies.com/Articles/vanessa-paradis-to-star-in-jean-marc-vallee-s-cafe-de-flore/,good
fanbase.com/California-Golden-Seals-1973-74,good
banner728x90.jpg,bad
youtube.com/watch?v=x3JgBY9-8rc,good
whosdatedwho.com/sections/celebrities/first-name/Marilyn,good
novarubalka.com/components/com_user/gouv/index/lmpots.GOUV/51dc8edf6b3042f20ac87d45cdb7a91c/redirection.php,bad
profilecanada.com/companydetail.cfm?company=131505_Norampac_Division_Cabano_Cabano_QC,good
tonlonsaojudas.com.br/wp-includes/SimplePie/zee/hook/login.php?email=abuse@wilnetonline.net,bad
girlonlinegame.com/arcade/view.php?name=ardene-mall-makeover,good
pricecanada.com/p.php/Le-temps-dune-paix-Saison-3-Coffret-069458154833-515466/,good
sausalcreek.org/,good
mylife.com/c-2550841917,good
people.famouswhy.com/jack_anderson/,good
scoresreport.com/tag/womens-beach-volleyball/,good
bolton.theoffside.com/team-news/bolton-add-third-stop-to-american-tour-2011-fc-tampa-bay.html,good
maxalbums.com/index.php?artist=Pat%20Benatar%20Summer%20Vacation%20Tour%20Live,good
allmetalforums.com/,good
namesdatabase.com/schools/US/HI/Honolulu/Iolani%20School,good
worthpoint.com/worthopedia/1896print-metropolitan-block-lima-55053306,good
challenger.org/students/fun/index.cfm,good
manicureland.com/fmpg9udd,bad
dajerequipos.com/back/assets/js/dropboox200016/Hooome,bad
bekunebok.netai.net/odenigbo/odenigbo/post.php,bad
tvguide.com/celebrities/lewis-black/213901,good
haynesboone.com/Bruce_Newsome/,good
gqcdefybgkm.laypatchimmediately.ru/start_page.exe,bad
zoominfo.com/people/Craig_Gordon_549559759.aspx,good
ehow.com/how_6106254_harvest-ice-plant-seeds.html,good
leaguelineup.com/miscinfo.asp?menuid=30&cmenuid=30&url=skywalkerslax&sid=919032233,good
mkt.gulfshadows.ae/users/-/GoogleDrive/Googledocs/,bad
cryochamberspa.com/wp-includes/,bad
local.yahoo.com/info-16963586-joe-s-taxidermy-vadnais-heights,good
huapala.org/index_H.html,good
new.music.yahoo.com/tea-party/albums/intimate-and-interactive--184692459,good
music.msn.com/music/artist/bernie-worrell/,good
linkedin.com/pub/rob-kimmons/21/657/769,good
watchonedayfree.multiply.com/,good
imdb.com/name/nm0717689/bio,good
thefullwiki.org/List_of_Delta_Sigma_Theta_sisters,good
cronicasur.com/account-login/user/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@itsconsensus.com,bad
pview.findlaw.com/view/1443744_1,good
sakurastorm-sakurastorm.blogspot.com/2011/07/arashi-negai-lyrics.html,good
washingtonparks.net/,good
yaf.org/topconservativecolleges.aspx,good
flexfitent.com/g38f3fg,bad
audience.withoutabox.com/films/loiseaumort,good
investing.businessweek.com/businessweek/research/stocks/snapshot/snapshot.asp?ticker=UNX:AU,good
pep-web.org/document.php?id=gap.003.0301a,good
snooth.com/winery/chateau-ferry-lacombe-trets/,good
facebook.com/pages/Che-Guevera/188444004508172,good
sparge-parole.hi2.ro/index.php,bad
radioradio7.com/radio/WKKI-K94-943-FM-Celina-OH.html,good
uk.reuters.com/article/2011/08/18/uk-venezuela-gold-idUKTRE77G53M20110818,good
cflcards.ca/1984-jogo-series-i-ii/,good
en.wikipedia.org/wiki/Category:Deaths_by_myocardial_infarction,good
zionnational-park.com/zion-narrows.htm,good
